Date	Item	Store	Units Sold	Unit Price	Sales Amount
43144	Surface Book	Phoenix	3	1499	4497
43147	Surface Book	Phoenix	5	1499	7495
43800	Surface Pro 4	San Francisco	5	899	4495
43214	Xbox One S	San Francisco	5	299	1495
43409	Xbox One	San Francisco	5	249	1245
43202	Xbox One S	San Diego	2	299	598
43252	Surface Pro 4	Los Angeles	5	899	4495
43404	Xbox One S	San Francisco	3	299	897
43464	Surface Studio	San Francisco	5	2999	14995
42759	Surface Book	Seattle	2	1499	2998
43168	Surface Studio	Los Angeles	3	2999	8997
42912	Xbox One	San Francisco	3	249	747
43478	Surface Book	Los Angeles	4	1499	5996
43124	Surface Studio	San Diego	5	2999	14995
43038	Surface Studio	Los Angeles	1	2999	2999
42742	Xbox One	San Francisco	1	249	249
43396	Surface Studio	Los Angeles	4	2999	11996
43335	Surface Pro 4	San Francisco	3	899	2697
42795	Surface Book	San Diego	2	1499	2998
43309	Surface Pro 4	Seattle	4	899	3596
43742	Surface Pro 4	Seattle	5	899	4495
43671	Xbox One S	San Diego	5	299	1495
43793	Surface Studio	San Diego	3	2999	8997
42882	Surface Studio	San Diego	1	2999	2999
42898	Xbox One S	Phoenix	4	299	1196
42780	Surface Book	San Francisco	3	1499	4497
43409	Surface Pro 4	San Francisco	5	899	4495
43755	Xbox One S	San Diego	3	299	897
43565	Surface Book	San Francisco	4	1499	5996
43727	Xbox One	San Diego	4	249	996
43208	Surface Book	Los Angeles	2	1499	2998
42977	Surface Pro 4	San Diego	5	899	4495
43212	Surface Book	Seattle	4	1499	5996
42871	Xbox One	Los Angeles	3	249	747
43668	Surface Studio	Seattle	5	2999	14995
43171	Xbox One	Phoenix	1	249	249
43362	Xbox One	San Diego	4	249	996
43669	Surface Pro 4	Phoenix	2	899	1798
43800	Xbox One S	Seattle	1	299	299
42961	Xbox One S	Seattle	1	299	299
43240	Xbox One S	Los Angeles	5	299	1495
43227	Surface Book	San Francisco	2	1499	2998
43742	Surface Book	San Diego	4	1499	5996
43633	Surface Pro 4	San Francisco	1	899	899
43305	Surface Book	San Diego	2	1499	2998
43051	Surface Studio	Phoenix	3	2999	8997
43323	Xbox One S	San Diego	3	299	897
42840	Xbox One S	Phoenix	2	299	598
43140	Xbox One S	Phoenix	5	299	1495
42911	Xbox One	San Francisco	5	249	1245
43247	Xbox One S	San Francisco	1	299	299
43450	Surface Pro 4	San Diego	3	899	2697
43758	Surface Studio	San Diego	5	2999	14995
43807	Surface Book	San Diego	4	1499	5996
42906	Surface Studio	Los Angeles	1	2999	2999
43142	Xbox One	San Francisco	3	249	747
43611	Xbox One	San Diego	4	249	996
42860	Surface Studio	Phoenix	1	2999	2999
43677	Surface Pro 4	Phoenix	3	899	2697
43771	Surface Pro 4	Los Angeles	3	899	2697
42756	Surface Pro 4	San Francisco	3	899	2697
43029	Surface Studio	Los Angeles	2	2999	5998
43007	Xbox One S	San Diego	2	299	598
43772	Surface Book	Phoenix	3	1499	4497
43103	Xbox One	Phoenix	5	249	1245
43137	Xbox One	Los Angeles	4	249	996
43482	Surface Book	San Diego	4	1499	5996
43291	Xbox One	San Diego	1	249	249
43098	Xbox One	Seattle	1	249	249
43807	Surface Book	San Diego	3	1499	4497
43621	Surface Studio	Seattle	3	2999	8997
42748	Surface Pro 4	Los Angeles	5	899	4495
43446	Xbox One S	San Diego	3	299	897
42805	Surface Pro 4	Los Angeles	4	899	3596
43318	Surface Book	Seattle	4	1499	5996
43182	Surface Studio	San Diego	4	2999	11996
43822	Surface Pro 4	Los Angeles	2	899	1798
43210	Surface Studio	Seattle	1	2999	2999
43009	Xbox One S	Los Angeles	5	299	1495
43405	Xbox One S	Los Angeles	3	299	897
42811	Surface Studio	Phoenix	4	2999	11996
42944	Xbox One S	San Diego	5	299	1495
42871	Surface Pro 4	Los Angeles	4	899	3596
42768	Xbox One S	San Diego	1	299	299
43740	Surface Studio	Seattle	5	2999	14995
43787	Surface Book	Seattle	3	1499	4497
42747	Surface Pro 4	Phoenix	2	899	1798
43087	Surface Book	San Francisco	1	1499	1499
43180	Xbox One S	San Diego	4	299	1196
43337	Surface Pro 4	Seattle	1	899	899
43290	Surface Pro 4	Seattle	1	899	899
42780	Xbox One S	Seattle	5	299	1495
43016	Surface Studio	Seattle	4	2999	11996
43685	Surface Book	San Francisco	2	1499	2998
43741	Surface Book	San Diego	5	1499	7495
43324	Xbox One S	Los Angeles	4	299	1196
43469	Surface Book	San Francisco	4	1499	5996
42852	Surface Studio	Los Angeles	1	2999	2999
43525	Surface Pro 4	San Diego	1	899	899
43365	Surface Studio	San Diego	3	2999	8997
43552	Xbox One	Phoenix	2	249	498
43420	Xbox One S	Seattle	3	299	897
43210	Surface Book	San Diego	3	1499	4497
43184	Surface Book	San Francisco	1	1499	1499
43025	Surface Pro 4	San Diego	4	899	3596
42957	Surface Book	Seattle	1	1499	1499
43425	Xbox One	San Diego	3	249	747
42934	Surface Pro 4	Phoenix	3	899	2697
43631	Xbox One	San Francisco	5	249	1245
43110	Surface Pro 4	San Francisco	2	899	1798
43484	Xbox One S	San Francisco	1	299	299
43220	Surface Book	Seattle	4	1499	5996
43238	Surface Studio	Phoenix	2	2999	5998
43485	Xbox One S	Phoenix	4	299	1196
43426	Surface Pro 4	Los Angeles	2	899	1798
43008	Surface Book	San Francisco	4	1499	5996
43283	Xbox One S	Phoenix	5	299	1495
42924	Xbox One	Los Angeles	4	249	996
43647	Xbox One S	Los Angeles	4	299	1196
42956	Surface Studio	San Francisco	4	2999	11996
42849	Surface Pro 4	San Francisco	3	899	2697
43515	Xbox One S	Los Angeles	3	299	897
43728	Xbox One S	Phoenix	5	299	1495
43351	Surface Book	San Francisco	3	1499	4497
43535	Surface Studio	San Francisco	4	2999	11996
43237	Surface Studio	San Francisco	1	2999	2999
43575	Surface Studio	San Diego	1	2999	2999
43198	Xbox One	Los Angeles	1	249	249
42847	Xbox One S	San Francisco	3	299	897
42843	Xbox One S	San Francisco	5	299	1495
43237	Surface Pro 4	San Francisco	2	899	1798
43063	Xbox One	San Diego	4	249	996
42807	Surface Pro 4	San Francisco	2	899	1798
43037	Xbox One	Los Angeles	1	249	249
43660	Surface Book	San Diego	1	1499	1499
43249	Surface Pro 4	Los Angeles	2	899	1798
43820	Surface Book	Phoenix	2	1499	2998
42865	Surface Pro 4	San Francisco	1	899	899
43757	Surface Pro 4	Seattle	4	899	3596
43750	Surface Pro 4	Seattle	2	899	1798
43247	Surface Book	San Diego	2	1499	2998
42915	Surface Book	San Francisco	3	1499	4497
42909	Surface Book	Seattle	4	1499	5996
42861	Surface Studio	Seattle	2	2999	5998
43641	Xbox One S	Phoenix	2	299	598
43037	Surface Pro 4	San Diego	4	899	3596
43624	Xbox One S	Los Angeles	2	299	598
42797	Xbox One	San Francisco	5	249	1245
42827	Surface Pro 4	Seattle	5	899	4495
43172	Surface Book	San Francisco	2	1499	2998
43325	Surface Pro 4	Phoenix	5	899	4495
43542	Xbox One	San Francisco	2	249	498
42972	Xbox One S	Phoenix	1	299	299
43408	Surface Book	Los Angeles	5	1499	7495
43551	Xbox One	San Diego	5	249	1245
43525	Surface Pro 4	San Francisco	5	899	4495
43590	Surface Pro 4	Phoenix	5	899	4495
42834	Xbox One S	Seattle	3	299	897
42745	Xbox One	Seattle	1	249	249
43431	Surface Pro 4	Seattle	2	899	1798
43327	Surface Pro 4	Phoenix	2	899	1798
43820	Surface Pro 4	San Francisco	2	899	1798
43122	Xbox One	Phoenix	3	249	747
43496	Surface Studio	San Diego	1	2999	2999
43597	Surface Studio	Seattle	3	2999	8997
43044	Surface Pro 4	San Francisco	1	899	899
42793	Xbox One	Seattle	2	249	498
43206	Surface Studio	San Francisco	5	2999	14995
42799	Surface Studio	San Francisco	2	2999	5998
42949	Xbox One S	Los Angeles	4	299	1196
42983	Surface Book	San Diego	4	1499	5996
42871	Surface Pro 4	San Diego	3	899	2697
42941	Xbox One	San Diego	4	249	996
43471	Surface Book	San Diego	2	1499	2998
43711	Surface Pro 4	Phoenix	3	899	2697
43468	Surface Book	Los Angeles	3	1499	4497
43760	Surface Book	Los Angeles	5	1499	7495
43764	Xbox One	San Diego	1	249	249
42839	Xbox One	Seattle	2	249	498
42934	Surface Book	Los Angeles	2	1499	2998
43013	Surface Book	Seattle	5	1499	7495
43345	Xbox One S	San Diego	5	299	1495
43566	Xbox One S	Los Angeles	1	299	299
42906	Surface Studio	Seattle	2	2999	5998
42854	Surface Studio	Phoenix	3	2999	8997
43227	Xbox One	Phoenix	2	249	498
43803	Xbox One S	Phoenix	1	299	299
42754	Surface Book	Los Angeles	2	1499	2998
42902	Surface Book	Phoenix	2	1499	2998
43574	Xbox One S	Phoenix	4	299	1196
42790	Surface Book	San Francisco	1	1499	1499
43055	Xbox One	Seattle	2	249	498
43404	Xbox One S	San Francisco	5	299	1495
43581	Surface Pro 4	Phoenix	3	899	2697
42744	Xbox One	Seattle	4	249	996
42925	Surface Pro 4	Los Angeles	2	899	1798
43755	Surface Pro 4	Los Angeles	3	899	2697
43327	Surface Book	Seattle	3	1499	4497
43710	Xbox One	San Francisco	5	249	1245
42946	Xbox One S	Phoenix	5	299	1495
42798	Xbox One	Los Angeles	5	249	1245
43093	Surface Pro 4	Phoenix	2	899	1798
43306	Surface Studio	San Francisco	4	2999	11996
43640	Surface Book	Phoenix	4	1499	5996
43567	Xbox One S	San Francisco	2	299	598
43156	Surface Studio	Los Angeles	5	2999	14995
43027	Surface Studio	Phoenix	2	2999	5998
43698	Xbox One S	San Diego	2	299	598
43091	Surface Book	Los Angeles	2	1499	2998
42820	Surface Book	Phoenix	4	1499	5996
42761	Xbox One S	Seattle	5	299	1495
43349	Surface Book	Seattle	2	1499	2998
42785	Surface Book	Los Angeles	4	1499	5996
43161	Xbox One	Los Angeles	2	249	498
43070	Xbox One	Phoenix	5	249	1245
43267	Xbox One S	Seattle	1	299	299
43439	Xbox One	San Francisco	3	249	747
43349	Xbox One	Los Angeles	4	249	996
43364	Surface Pro 4	Seattle	5	899	4495
43211	Surface Studio	Los Angeles	2	2999	5998
43640	Xbox One S	San Diego	1	299	299
42753	Surface Studio	San Francisco	1	2999	2999
43414	Xbox One S	Seattle	2	299	598
43155	Surface Studio	Seattle	5	2999	14995
43579	Xbox One S	San Diego	5	299	1495
43250	Xbox One	Phoenix	2	249	498
43452	Surface Book	Los Angeles	5	1499	7495
43374	Surface Studio	Seattle	1	2999	2999
43246	Surface Pro 4	San Diego	4	899	3596
43671	Xbox One	Seattle	5	249	1245
43175	Surface Book	San Diego	1	1499	1499
43672	Xbox One S	Los Angeles	3	299	897
43041	Xbox One S	San Diego	3	299	897
43123	Surface Book	San Francisco	3	1499	4497
43543	Surface Studio	Los Angeles	5	2999	14995
43683	Xbox One	San Diego	4	249	996
43582	Surface Pro 4	San Francisco	1	899	899
43487	Surface Studio	Phoenix	3	2999	8997
43595	Surface Pro 4	San Diego	1	899	899
43662	Xbox One S	San Francisco	4	299	1196
43093	Xbox One	Phoenix	2	249	498
42892	Surface Pro 4	San Francisco	4	899	3596
43446	Surface Book	Los Angeles	5	1499	7495
43501	Xbox One	Los Angeles	3	249	747
42816	Surface Pro 4	Seattle	5	899	4495
43456	Surface Pro 4	Phoenix	4	899	3596
43654	Surface Pro 4	San Francisco	5	899	4495
43576	Surface Studio	San Diego	2	2999	5998
43639	Surface Pro 4	San Diego	3	899	2697
42767	Surface Pro 4	Seattle	2	899	1798
43083	Xbox One S	Los Angeles	3	299	897
43042	Surface Pro 4	Los Angeles	1	899	899
43493	Xbox One S	San Francisco	4	299	1196
42774	Surface Studio	San Francisco	1	2999	2999
42851	Xbox One	Los Angeles	4	249	996
43539	Surface Studio	Los Angeles	5	2999	14995
43601	Surface Book	San Francisco	2	1499	2998
43276	Xbox One S	Phoenix	4	299	1196
43049	Xbox One	San Diego	1	249	249
43149	Surface Book	San Diego	4	1499	5996
42863	Surface Book	San Francisco	4	1499	5996
43480	Xbox One S	Los Angeles	3	299	897
43152	Xbox One	Phoenix	5	249	1245
43705	Surface Book	San Diego	4	1499	5996
43256	Surface Pro 4	Los Angeles	5	899	4495
43725	Xbox One	San Diego	4	249	996
43507	Surface Book	Phoenix	5	1499	7495
43339	Xbox One	Seattle	2	249	498
43356	Xbox One	Seattle	3	249	747
42843	Xbox One	Seattle	5	249	1245
43270	Surface Book	Phoenix	5	1499	7495
43323	Xbox One	San Diego	4	249	996
42805	Xbox One S	Seattle	1	299	299
43782	Xbox One	Seattle	3	249	747
42853	Xbox One S	Los Angeles	4	299	1196
43584	Xbox One S	San Francisco	5	299	1495
43441	Surface Studio	San Diego	2	2999	5998
43646	Surface Studio	San Diego	1	2999	2999
42805	Xbox One S	San Francisco	1	299	299
43694	Surface Studio	Seattle	2	2999	5998
43572	Surface Studio	Seattle	1	2999	2999
43781	Surface Book	Los Angeles	2	1499	2998
43079	Xbox One S	Seattle	2	299	598
42979	Surface Studio	Seattle	5	2999	14995
43522	Surface Studio	San Diego	2	2999	5998
43203	Xbox One	San Diego	2	249	498
43389	Surface Studio	San Francisco	1	2999	2999
43766	Surface Pro 4	San Diego	5	899	4495
43826	Surface Book	San Diego	2	1499	2998
43554	Surface Studio	Phoenix	1	2999	2999
43534	Surface Studio	Phoenix	4	2999	11996
43649	Xbox One S	San Diego	3	299	897
43804	Xbox One	Los Angeles	3	249	747
42930	Xbox One S	San Diego	3	299	897
43651	Surface Pro 4	Phoenix	3	899	2697
43670	Xbox One	Los Angeles	2	249	498
42869	Xbox One	San Diego	3	249	747
43129	Xbox One S	San Francisco	1	299	299
43221	Surface Pro 4	San Francisco	2	899	1798
42837	Xbox One	Phoenix	5	249	1245
43820	Surface Pro 4	San Francisco	1	899	899
43748	Xbox One S	San Diego	2	299	598
43776	Xbox One	Los Angeles	5	249	1245
43289	Surface Book	San Francisco	1	1499	1499
43058	Surface Studio	Seattle	5	2999	14995
43680	Surface Studio	San Diego	1	2999	2999
43215	Surface Book	Phoenix	2	1499	2998
43763	Surface Studio	San Francisco	5	2999	14995
43228	Surface Studio	San Francisco	1	2999	2999
43420	Xbox One	San Francisco	2	249	498
42948	Surface Pro 4	San Diego	2	899	1798
43820	Surface Studio	Seattle	2	2999	5998
42747	Xbox One	Los Angeles	3	249	747
42847	Surface Pro 4	Seattle	4	899	3596
43766	Surface Studio	San Francisco	2	2999	5998
43322	Surface Pro 4	Los Angeles	4	899	3596
42764	Surface Studio	San Diego	3	2999	8997
42815	Surface Studio	Phoenix	5	2999	14995
43006	Surface Pro 4	San Diego	1	899	899
43309	Surface Studio	Phoenix	2	2999	5998
43600	Surface Book	San Francisco	3	1499	4497
43159	Surface Pro 4	San Diego	3	899	2697
42915	Surface Pro 4	Phoenix	5	899	4495
43827	Surface Book	San Diego	1	1499	1499
43262	Xbox One	San Francisco	2	249	498
42889	Xbox One	Seattle	2	249	498
42925	Surface Studio	Phoenix	4	2999	11996
43493	Xbox One	San Diego	5	249	1245
43687	Surface Book	Seattle	5	1499	7495
43202	Surface Pro 4	Seattle	3	899	2697
43098	Xbox One	Phoenix	5	249	1245
43026	Xbox One S	San Diego	5	299	1495
43326	Surface Studio	Seattle	5	2999	14995
43037	Surface Studio	San Diego	5	2999	14995
43436	Xbox One S	Phoenix	3	299	897
43463	Surface Pro 4	San Francisco	3	899	2697
43004	Surface Pro 4	San Diego	1	899	899
43665	Surface Studio	San Diego	4	2999	11996
43646	Surface Studio	Seattle	1	2999	2999
43792	Xbox One	Seattle	5	249	1245
42834	Surface Pro 4	Phoenix	3	899	2697
43098	Surface Studio	Seattle	3	2999	8997
43528	Surface Pro 4	Los Angeles	5	899	4495
42889	Surface Studio	Seattle	1	2999	2999
42925	Surface Studio	Los Angeles	4	2999	11996
43226	Xbox One	Seattle	1	249	249
43214	Surface Studio	Los Angeles	5	2999	14995
42797	Xbox One S	San Diego	2	299	598
43006	Xbox One	Phoenix	3	249	747
43345	Surface Studio	San Diego	1	2999	2999
43267	Xbox One S	Phoenix	1	299	299
43319	Xbox One S	San Francisco	3	299	897
43444	Xbox One S	San Francisco	1	299	299
43692	Xbox One S	San Diego	4	299	1196
43150	Surface Studio	San Diego	1	2999	2999
43331	Xbox One S	Phoenix	3	299	897
43074	Surface Pro 4	Seattle	5	899	4495
42956	Xbox One	Los Angeles	4	249	996
42948	Surface Studio	San Diego	4	2999	11996
43459	Surface Studio	San Diego	3	2999	8997
43527	Xbox One	Seattle	1	249	249
43367	Surface Book	San Francisco	5	1499	7495
43020	Xbox One	Los Angeles	2	249	498
43818	Xbox One S	San Diego	2	299	598
42910	Xbox One S	San Francisco	1	299	299
43452	Surface Pro 4	Phoenix	5	899	4495
42739	Xbox One S	San Francisco	4	299	1196
43761	Surface Book	Phoenix	2	1499	2998
43194	Xbox One	Phoenix	3	249	747
43294	Surface Pro 4	Los Angeles	5	899	4495
43009	Xbox One S	San Diego	5	299	1495
43075	Surface Studio	Seattle	2	2999	5998
43597	Surface Book	Seattle	1	1499	1499
43232	Surface Studio	Seattle	2	2999	5998
43250	Surface Book	San Francisco	3	1499	4497
42755	Surface Book	San Francisco	2	1499	2998
43362	Surface Pro 4	Los Angeles	4	899	3596
42866	Xbox One S	Seattle	3	299	897
43018	Surface Book	Los Angeles	5	1499	7495
43105	Surface Pro 4	San Diego	4	899	3596
43312	Xbox One S	San Diego	4	299	1196
43349	Xbox One S	San Francisco	5	299	1495
43191	Surface Pro 4	Seattle	2	899	1798
43232	Surface Studio	San Diego	3	2999	8997
43572	Surface Book	San Francisco	5	1499	7495
43190	Surface Pro 4	Seattle	2	899	1798
42830	Surface Book	Los Angeles	5	1499	7495
43087	Xbox One S	San Francisco	4	299	1196
42905	Surface Book	Los Angeles	1	1499	1499
43290	Xbox One S	Seattle	5	299	1495
43462	Surface Studio	Seattle	4	2999	11996
43159	Surface Studio	Phoenix	5	2999	14995
43608	Surface Studio	Seattle	1	2999	2999
43732	Xbox One S	Phoenix	3	299	897
43182	Surface Studio	Los Angeles	1	2999	2999
43297	Surface Book	Seattle	5	1499	7495
42781	Surface Pro 4	Seattle	2	899	1798
43507	Xbox One	Phoenix	4	249	996
43716	Xbox One S	San Francisco	1	299	299
43730	Surface Pro 4	San Francisco	4	899	3596
43607	Xbox One	Phoenix	3	249	747
43382	Surface Studio	Phoenix	2	2999	5998
43536	Xbox One S	Seattle	2	299	598
43493	Surface Studio	San Diego	5	2999	14995
43208	Surface Book	Phoenix	3	1499	4497
42967	Xbox One	Los Angeles	1	249	249
43169	Surface Studio	San Diego	2	2999	5998
42803	Surface Pro 4	San Francisco	4	899	3596
43234	Xbox One	Seattle	5	249	1245
43109	Xbox One S	San Francisco	5	299	1495
43734	Surface Pro 4	Seattle	1	899	899
43788	Xbox One S	San Francisco	5	299	1495
43645	Surface Book	Seattle	3	1499	4497
43334	Xbox One S	San Francisco	4	299	1196
43579	Surface Book	Seattle	3	1499	4497
43748	Xbox One S	Seattle	4	299	1196
42833	Surface Studio	Seattle	3	2999	8997
43131	Surface Book	Los Angeles	2	1499	2998
42919	Surface Studio	San Diego	3	2999	8997
42887	Xbox One	Phoenix	4	249	996
43789	Xbox One	Phoenix	2	249	498
43309	Surface Pro 4	San Francisco	4	899	3596
43828	Xbox One S	Phoenix	4	299	1196
43274	Xbox One S	San Francisco	4	299	1196
43441	Xbox One	San Francisco	3	249	747
43228	Surface Studio	San Francisco	1	2999	2999
43321	Xbox One	San Francisco	5	249	1245
42807	Surface Pro 4	San Diego	4	899	3596
43264	Surface Studio	Los Angeles	3	2999	8997
42749	Surface Pro 4	San Francisco	5	899	4495
43148	Surface Book	Seattle	5	1499	7495
43687	Xbox One S	Los Angeles	1	299	299
43564	Surface Book	Los Angeles	3	1499	4497
43606	Surface Pro 4	Phoenix	5	899	4495
43397	Surface Book	San Francisco	3	1499	4497
43373	Xbox One	Phoenix	5	249	1245
43729	Xbox One	San Diego	2	249	498
43298	Surface Studio	Los Angeles	3	2999	8997
43633	Surface Studio	San Francisco	1	2999	2999
43784	Xbox One S	Los Angeles	2	299	598
43208	Xbox One S	San Francisco	2	299	598
43154	Xbox One	Los Angeles	5	249	1245
43007	Surface Book	Seattle	4	1499	5996
43064	Xbox One S	San Diego	5	299	1495
42818	Surface Studio	San Diego	4	2999	11996
43491	Xbox One	San Diego	1	249	249
43810	Surface Pro 4	Los Angeles	1	899	899
43250	Surface Pro 4	Los Angeles	1	899	899
42758	Xbox One S	Seattle	3	299	897
42760	Xbox One	Phoenix	1	249	249
43566	Surface Studio	Phoenix	2	2999	5998
43264	Xbox One	Los Angeles	2	249	498
42926	Xbox One	Seattle	2	249	498
42746	Xbox One S	San Francisco	5	299	1495
43168	Surface Book	San Diego	4	1499	5996
42818	Xbox One S	Phoenix	2	299	598
43324	Surface Studio	Los Angeles	5	2999	14995
43523	Surface Pro 4	Seattle	2	899	1798
43568	Xbox One S	San Diego	2	299	598
43354	Surface Studio	San Diego	5	2999	14995
43740	Surface Book	Phoenix	4	1499	5996
43040	Xbox One S	Phoenix	3	299	897
43541	Surface Studio	Los Angeles	4	2999	11996
42882	Xbox One S	San Francisco	1	299	299
43161	Xbox One	San Francisco	3	249	747
43030	Xbox One S	San Francisco	5	299	1495
43056	Xbox One	Los Angeles	4	249	996
43395	Xbox One S	San Francisco	5	299	1495
43437	Surface Pro 4	Phoenix	2	899	1798
43181	Surface Book	Phoenix	2	1499	2998
43586	Surface Book	Los Angeles	4	1499	5996
43405	Xbox One S	San Diego	3	299	897
42870	Surface Pro 4	San Diego	3	899	2697
43823	Surface Pro 4	San Francisco	2	899	1798
43151	Xbox One S	San Francisco	5	299	1495
43456	Xbox One	San Francisco	4	249	996
43602	Surface Pro 4	Los Angeles	1	899	899
43542	Surface Pro 4	San Diego	1	899	899
42757	Surface Book	San Diego	2	1499	2998
42744	Surface Pro 4	San Diego	3	899	2697
43137	Xbox One S	Seattle	3	299	897
43040	Xbox One	Seattle	1	249	249
42969	Surface Book	Phoenix	3	1499	4497
42968	Xbox One S	San Diego	3	299	897
42736	Surface Pro 4	San Francisco	5	899	4495
43242	Surface Pro 4	San Francisco	4	899	3596
43471	Surface Studio	Phoenix	4	2999	11996
43756	Xbox One S	San Francisco	2	299	598
42834	Surface Studio	Phoenix	3	2999	8997
43658	Surface Book	Phoenix	3	1499	4497
43658	Surface Pro 4	San Francisco	4	899	3596
43004	Xbox One S	San Francisco	2	299	598
43162	Xbox One	Los Angeles	2	249	498
43208	Xbox One	Los Angeles	5	249	1245
43227	Xbox One S	Los Angeles	1	299	299
43582	Xbox One	Los Angeles	3	249	747
43205	Xbox One S	Los Angeles	3	299	897
43239	Xbox One S	Los Angeles	1	299	299
43667	Surface Pro 4	San Francisco	5	899	4495
43564	Xbox One	Phoenix	5	249	1245
42872	Surface Studio	Phoenix	5	2999	14995
42938	Surface Book	Phoenix	4	1499	5996
43070	Xbox One S	Phoenix	1	299	299
42930	Xbox One S	Los Angeles	1	299	299
42881	Surface Book	Los Angeles	2	1499	2998
43593	Xbox One	Phoenix	4	249	996
42963	Surface Book	San Diego	3	1499	4497
43364	Xbox One	San Diego	1	249	249
42898	Surface Pro 4	Los Angeles	1	899	899
43449	Surface Book	Los Angeles	1	1499	1499
43827	Surface Book	Phoenix	2	1499	2998
43684	Surface Book	San Francisco	3	1499	4497
42799	Surface Pro 4	Seattle	5	899	4495
43610	Xbox One S	San Francisco	4	299	1196
43079	Surface Studio	Los Angeles	5	2999	14995
43060	Surface Pro 4	San Diego	5	899	4495
